0,247701;0,027344;0,000081;0,017131;0,015523;0,000000;0,000000;0,000000;0,000000;0,004028;0,004008;0,002991;0,015808;0,444621;0,024323;0,000000;0,001536;0,014282;0,000000;0,000000;0,000000;0,000000;0,007863;0,001475;0,000000;0,009979;0,161306;29
0,187531;0,029124;0,000000;0,019430;0,017232;0,000000;0,000000;0,000000;0,000000;0,015238;0,004730;0,000000;0,040904;0,461182;0,020610;0,000000;0,014872;0,011515;0,000000;0,000000;0,000000;0,000000;0,016123;0,001312;0,000000;0,019725;0,140472;30
0,222870;0,006093;0,000000;0,013143;0,035787;0,000000;0,000000;0,000142;0,000010;0,019491;0,013804;0,000000;0,003896;0,425680;0,005117;0,000000;0,016602;0,046783;0,000000;0,000000;0,000000;0,000000;0,019663;0,014160;0,000000;0,000702;0,156057;31
0,248149;0,053904;0,000000;0,002920;0,018005;0,000000;0,000000;0,000000;0,000000;0,012380;0,006215;0,000000;0,014628;0,419057;0,070750;0,000000;0,001923;0,007182;0,000000;0,000000;0,000000;0,000000;0,002899;0,001587;0,000000;0,018138;0,122264;32
0,151449;0,021586;0,000000;0,002238;0,009816;0,000000;0,000000;0,000000;0,000000;0,004740;0,006785;0,000000;0,058584;0,488475;0,012421;0,000000;0,030223;0,029470;0,000000;0,000000;0,000000;0,000000;0,012746;0,010854;0,000000;0,006989;0,153625;33
0,149190;0,004272;0,000000;0,039154;0,044139;0,000000;0,000000;0,000203;0,000000;0,019572;0,011108;0,000000;0,007304;0,398743;0,010671;0,000000;0,068593;0,031291;0,000000;0,000000;0,000000;0,000000;0,003326;0,007985;0,000000;0,002991;0,201457;34
0,200612;0,057678;0,000020;0,001343;0,042562;0,000061;0,000000;0,000000;0,000000;0,024567;0,001129;0,000000;0,019389;0,294189;0,025574;0,000000;0,017863;0,063466;0,000000;0,000000;0,000000;0,053731;0,101827;0,000000;0,000000;0,006653;0,089335;35
0,157806;0,075307;0,000315;0,004954;0,062602;0,000722;0,000000;0,000244;0,001668;0,050568;0,009867;0,002970;0,018819;0,347900;0,095123;0,000000;0,015554;0,018250;0,000000;0,000000;0,000000;0,007263;0,009450;0,003408;0,000000;0,028646;0,088562;36
0,194875;0,080312;0,000031;0,004252;0,031901;0,000366;0,000000;0,000397;0,001027;0,015615;0,017975;0,008179;0,028758;0,338938;0,076080;0,000000;0,003347;0,039052;0,000000;0,000000;0,000000;0,000000;0,019562;0,021861;0,000000;0,020905;0,096568;37
0,253215;0,040344;0,000031;0,004232;0,011953;0,000000;0,000000;0,000000;0,000000;0,008057;0,011383;0,001282;0,015981;0,424978;0,054616;0,000000;0,012858;0,008311;0,000000;0,000000;0,000000;0,000000;0,016032;0,004608;0,000000;0,011810;0,120310;38
0,244242;0,057770;0,000000;0,001048;0,021220;0,000000;0,000000;0,000000;0,000000;0,005503;0,010498;0,000682;0,006215;0,284698;0,078013;0,000000;0,001912;0,012919;0,000000;0,000000;0,000000;0,000000;0,002716;0,001404;0,000000;0,019714;0,251444;39
0,266561;0,055990;0,000142;0,013652;0,014364;0,000142;0,000000;0,000000;0,000000;0,006673;0,011932;0,005859;0,022563;0,373606;0,032094;0,000000;0,004049;0,008596;0,000000;0,000000;0,000000;0,000000;0,001882;0,000295;0,000000;0,006755;0,174845;40
0,267537;0,037720;0,000000;0,010590;0,016296;0,000732;0,000000;0,000000;0,000366;0,009318;0,010712;0,000020;0,005544;0,351644;0,035624;0,000000;0,001780;0,012990;0,000000;0,000000;0,000000;0,000000;0,002207;0,001261;0,000000;0,008311;0,227346;41
0,256816;0,034200;0,000031;0,002726;0,014587;0,000000;0,000000;0,000000;0,000000;0,013947;0,005829;0,000621;0,026906;0,390798;0,071482;0,000000;0,002604;0,011759;0,000000;0,000000;0,000000;0,000000;0,019307;0,004934;0,000000;0,025960;0,117493;42
0,254883;0,040283;0,000000;0,001221;0,010173;0,000000;0,000000;0,000000;0,000000;0,005625;0,003896;0,000000;0,006775;0,314911;0,029846;0,000000;0,000997;0,026449;0,000000;0,000000;0,000000;0,000000;0,003540;0,000539;0,000000;0,064514;0,236348;43
0,336314;0,033641;0,000000;0,020253;0,019440;0,000000;0,000000;0,000000;0,000000;0,001475;0,017904;0,000000;0,006256;0,294393;0,005168;0,000000;0,000010;0,041595;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,223551;44
0,264038;0,038869;0,000061;0,025981;0,026805;0,000346;0,000000;0,000000;0,000000;0,010498;0,025380;0,000326;0,015391;0,389913;0,039276;0,000000;0,011281;0,013397;0,000000;0,000000;0,000000;0,000000;0,014862;0,003133;0,000000;0,015676;0,104767;45
0,293630;0,031291;0,000000;0,006358;0,038005;0,000478;0,000000;0,000000;0,000000;0,016825;0,012482;0,000061;0,010020;0,418559;0,025309;0,000000;0,008331;0,011464;0,000000;0,000000;0,000000;0,000621;0,012187;0,001434;0,000000;0,011841;0,101105;46
0,198944;0,054718;0,000488;0,008464;0,016907;0,000000;0,000000;0,000000;0,000020;0,004628;0,012950;0,003194;0,027649;0,381622;0,038279;0,000000;0,016490;0,019145;0,000000;0,000000;0,000000;0,000000;0,005168;0,007955;0,000000;0,016022;0,187358;47
0,212708;0,048503;0,001353;0,027212;0,022095;0,000509;0,000000;0,000417;0,000051;0,012095;0,013000;0,007690;0,041656;0,361115;0,035004;0,000000;0,047312;0,017365;0,000000;0,000000;0,000000;0,000010;0,024953;0,006826;0,000000;0,015930;0,104197;48
0,212229;0,053914;0,000000;0,006866;0,024485;0,000000;0,000000;0,000000;0,000000;0,012665;0,015208;0,000000;0,040059;0,380005;0,034149;0,000000;0,001109;0,037292;0,000000;0,000000;0,000000;0,000000;0,021647;0,001699;0,000000;0,018626;0,140045;49
